"GEO_ID","NAME","P004001","P004002","P004003","P004004","P004005","P004006","P004007","P004008","P004009","P004010","P004011","P004012","P004013","P004014","P004015","P004016","P004017","P004018","P004019","P004020","P004021","P004022","P004023","P004024","P004025","P004026","P004027","P004028","P004029","P004030","P004031","P004032","P004033","P004034","P004035","P004036","P004037","P004038","P004039","P004040","P004041","P004042","P004043","P004044","P004045","P004046","P004047","P004048","P004049","P004050","P004051","P004052","P004053","P004054","P004055","P004056","P004057","P004058","P004059","P004060","P004061","P004062","P004063","P004064","P004065","P004066","P004067","P004068","P004069","P004070","P004071","P004072","P004073"
"7000000US3710100PR08","Voting District PR08, Johnston County, North Carolina","2235","107","2128","2117","2013","87","7","7","3","0","11","10","2","6","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR09","Voting District PR09, Johnston County, North Carolina","4164","336","3828","3808","3294","445","12","53","0","4","20","15","1","4","7","1","0","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"7000000US3710100PR10","Voting District PR10, Johnston County, North Carolina","4766","467","4299","4258","3297","907","10","36","0","8","41","38","13","10","9","0","0","5","1","0","0","0","0","0","0","0","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR12","Voting District PR12, Johnston County, North Carolina","6596","229","6367","6306","5363","836","37","62","5","3","61","57","9","21","17","0","0","4","0","0","5","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
"7000000US3710100PR13","Voting District PR13, Johnston County, North Carolina","2659","165","2494","2475","2198","240","16","19","0","2","19","17","2","9","5","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR14","Voting District PR14, Johnston County, North Carolina","2327","202","2125","2114","2030","63","11","5","3","2","11","10","2","3","2","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR15","Voting District PR15, Johnston County, North Carolina","2893","487","2406","2389","2177","193","13","3","0","3","17","14","1","12","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR16","Voting District PR16, Johnston County, North Carolina","2305","342","1963","1943","1619","305","16","3","0","0","20","18","1","14","2","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR17","Voting District PR17, Johnston County, North Carolina","985","96","889","888","837","45","4","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR18","Voting District PR18, Johnston County, North Carolina","1503","152","1351","1340","1219","114","6","1","0","0","11","11","3","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR19","Voting District PR19, Johnston County, North Carolina","2129","196","1933","1925","1681","238","4","1","0","1","8","8","4","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR20","Voting District PR20, Johnston County, North Carolina","3446","481","2965","2940","2133","792","9","4","0","2","25","22","4","4","2","0","0","10","0","1","0","0","0","0","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR21","Voting District PR21, Johnston County, North Carolina","3032","327","2705","2680","2417","246","12","5","0","0","25","24","4","15","3","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR22","Voting District PR22, Johnston County, North Carolina","3517","442","3075","3064","2615","435","9","3","0","2","11","11","3","4","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR23","Voting District PR23, Johnston County, North Carolina","6742","704","6038","5990","5288","621","40","34","2","5","48","45","5","23","11","0","3","1","1","0","0","0","0","0","0","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR24","Voting District PR24, Johnston County, North Carolina","3100","760","2340","2328","1301","994","12","7","0","14","12","12","1","2","1","0","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR25","Voting District PR25, Johnston County, North Carolina","3178","889","2289","2264","1413","828","12","7","1","3","25","19","4","5","2","0","1","3","1","1","2","0","0","0","0","0","0","6","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR26","Voting District PR26, Johnston County, North Carolina","3336","717","2619","2600","1332","1255","4","8","0","1","19","18","2","5","1","0","2","7","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR27","Voting District PR27, Johnston County, North Carolina","5521","580","4941","4898","3748","1064","14","64","1","7","43","38","18","13","5","0","0","1","0","0","0","0","1","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR28","Voting District PR28, Johnston County, North Carolina","4314","702","3612","3592","2968","593","13","18","0","0","20","19","2","13","0","0","1","1","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR30","Voting District PR30, Johnston County, North Carolina","4043","498","3545","3512","2415","1039","33","24","0","1","33","31","5","11","6","0","0","4","0","1","2","0","0","0","0","1","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR32","Voting District PR32, Johnston County, North Carolina","2793","279","2514","2492","2188","280","13","10","1","0","22","20","5","6","3","3","1","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR33","Voting District PR33, Johnston County, North Carolina","3702","381","3321","3291","3023","211","32","22","2","1","30","24","2","16","4","0","1","1","0","0","0","0","0","0","0","0","0","6","1","0","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710100PR34","Voting District PR34, Johnston County, North Carolina","6135","727","5408","5343","3891","1352","34","62","1","3","65","63","16","14","11","2","3","12","1","2","1","0","0","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371010PR11A","Voting District PR11A, Johnston County, North Carolina","2875","201","2674","2648","1951","669","10","16","0","2","26","23","3","12","4","0","1","3","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371010PR11B","Voting District PR11B, Johnston County, North Carolina","4077","226","3851","3826","3153","598","14","58","0","3","25","23","4","7","6","2","0","2","0","1","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371010PR29A","Voting District PR29A, Johnston County, North Carolina","4290","270","4020","3985","3641","293","13","33","2","3","35","34","5","17","6","0","1","3","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371010PR29B","Voting District PR29B, Johnston County, North Carolina","5236","262","4974","4935","4368","513","18","33","0","3","39","37","9","6","12","6","1","1","0","0","0","0","0","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371010PR31A","Voting District PR31A, Johnston County, North Carolina","2535","216","2319","2302","1965","306","9","20","0","2","17","16","3","7","4","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371010PR31B","Voting District PR31B, Johnston County, North Carolina","4463","359","4104","4058","3520","468","22","43","1","4","46","43","8","18","10","1","2","2","1","0","0","0","0","0","0","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37103000P01","Voting District P01, Jones County, North Carolina","822","32","790","782","529","249","2","2","0","0","8","8","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37103000P02","Voting District P02, Jones County, North Carolina","521","24","497","494","430","61","3","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37103000P03","Voting District P03, Jones County, North Carolina","689","19","670","670","600","67","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37103000P04","Voting District P04, Jones County, North Carolina","2102","36","2066","2048","1353","676","7","10","1","1","18","16","5","5","0","0","1","5","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37103000P05","Voting District P05, Jones County, North Carolina","1538","46","1492","1476","703","759","11","3","0","0","16","15","4","2","3","0","0","3","0","0","0","0","0","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37103000P06","Voting District P06, Jones County, North Carolina","707","42","665","658","552","101","1","4","0","0","7","7","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37103000P07","Voting District P07, Jones County, North Carolina","1566","50","1516","1492","858","611","12","10","1","0","24","23","6","7","4","0","0","3","0","0","0","2","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710500000A","Voting District A, Lee County, North Carolina","13299","3228","10071","9948","5513","4254","54","117","2","8","123","114","29","30","23","2","3","21","3","0","3","0","0","0","0","0","0","9","7","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710500000B","Voting District B, Lee County, North Carolina","5063","576","4487","4444","3359","1016","21","43","0","5","43","39","8","17","5","0","1","2","0","1","1","0","0","0","0","4","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710500000C","Voting District C, Lee County, North Carolina","8986","702","8284","8201","7072","1033","54","35","3","4","83","81","9","41","11","4","0","7","4","0","0","1","0","0","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710500000D","Voting District D, Lee County, North Carolina","8015","453","7562","7524","6511","853","33","119","4","4","38","32","6","10","7","0","2","4","1","1","1","0","0","0","0","0","0","6","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710500000E","Voting District E, Lee County, North Carolina","7643","1364","6279","6244","5055","1089","38","49","2","11","35","32","9","10","3","2","2","2","1","1","1","0","0","0","0","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710700000C","Voting District C, Lenoir County, North Carolina","2724","145","2579","2560","1472","1067","7","12","2","0","19","18","3","3","0","1","1","8","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710700000I","Voting District I, Lenoir County, North Carolina","1941","134","1807","1800","1375","403","14","7","0","1","7","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710700000N","Voting District N, Lenoir County, North Carolina","3898","262","3636","3608","2699","886","13","7","0","3","28","26","9","9","1","0","2","2","1","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710700000V","Voting District V, Lenoir County, North Carolina","2709","193","2516","2503","1294","1190","4","6","1","8","13","13","2","5","2","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710700000W","Voting District W, Lenoir County, North Carolina","1282","50","1232","1228","1155","69","4","0","0","0","4","4","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000FC","Voting District FC, Lenoir County, North Carolina","4572","230","4342","4321","3473","781","29","29","5","4","21","18","6","6","3","1","1","1","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000K1","Voting District K1, Lenoir County, North Carolina","1242","9","1233","1226","26","1198","2","0","0","0","7","5","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000K2","Voting District K2, Lenoir County, North Carolina","1373","20","1353","1342","109","1230","1","1","1","0","11","10","1","3","1","0","0","0","1","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000K3","Voting District K3, Lenoir County, North Carolina","1541","88","1453","1430","542","872","5","8","2","1","23","21","5","3","6","0","2","3","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000K4","Voting District K4, Lenoir County, North Carolina","3020","69","2951","2937","2070","828","4","31","0","4","14","14","2","4","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000K5","Voting District K5, Lenoir County, North Carolina","1622","24","1598","1592","647","925","1","16","2","1","6","6","1","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000K6","Voting District K6, Lenoir County, North Carolina","2322","32","2290","2282","333","1929","5","11","2","2","8","6","2","1","0","0","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000K7","Voting District K7, Lenoir County, North Carolina","2150","40","2110","2093","380","1702","5","6","0","0","17","15","4","1","0","0","0","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000K8","Voting District K8, Lenoir County, North Carolina","1118","3","1115","1110","6","1097","6","1","0","0","5","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000K9","Voting District K9, Lenoir County, North Carolina","1998","50","1948","1927","964","927","4","29","2","1","21","20","4","5","0","2","0","1","0","1","1","0","0","0","0","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000MH","Voting District MH, Lenoir County, North Carolina","4381","278","4103","4075","2272","1772","11","19","1","0","28","27","6","4","5","0","0","7","0","1","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000SH","Voting District SH, Lenoir County, North Carolina","945","52","893","884","760","119","3","2","0","0","9","9","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000SW","Voting District SW, Lenoir County, North Carolina","1324","70","1254","1246","1113","123","5","4","0","1","8","8","0","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000T1","Voting District T1, Lenoir County, North Carolina","1564","164","1400","1392","1234","150","6","2","0","0","8","8","1","3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US371070000T2","Voting District T2, Lenoir County, North Carolina","1177","120","1057","1050","977","66","4","1","2","0","7","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37107000PH1","Voting District PH1, Lenoir County, North Carolina","793","88","705","703","642","60","1","0","0","0","2","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US37107000PH2","Voting District PH2, Lenoir County, North Carolina","1467","242","1225","1221","1070","143","3","3","0","2","4","4","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900AS25","Voting District AS25, Lincoln County, North Carolina","2558","239","2319","2300","2180","94","4","19","2","1","19","19","4","6","4","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900BC13","Voting District BC13, Lincoln County, North Carolina","2484","531","1953","1942","1569","345","6","20","0","2","11","11","8","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900BS26","Voting District BS26, Lincoln County, North Carolina","2237","127","2110","2102","1768","326","1","7","0","0","8","8","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900CF19","Voting District CF19, Lincoln County, North Carolina","1402","26","1376","1369","1342","13","4","10","0","0","7","7","0","2","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900CR06","Voting District CR06, Lincoln County, North Carolina","1108","72","1036","1031","1018","12","0","1","0","0","5","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900DN29","Voting District DN29, Lincoln County, North Carolina","2644","61","2583","2571","2489","49","10","21","0","2","12","12","0","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900DV08","Voting District DV08, Lincoln County, North Carolina","2905","107","2798","2781","2726","40","7","8","0","0","17","16","2","12","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900DW28","Voting District DW28, Lincoln County, North Carolina","2234","36","2198","2187","2033","131","10","10","0","3","11","10","0","8","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900HG17","Voting District HG17, Lincoln County, North Carolina","2156","357","1799","1791","1507","270","5","8","0","1","8","7","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900HV07","Voting District HV07, Lincoln County, North Carolina","2770","170","2600","2586","2519","53","3","10","0","1","14","14","2","9","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7000000US3710900IS20","Voting District IS20, Lincoln County, North Carolina","1770","50","1720","1705","1624","65","8","4","0","4","15","14","0","10","3","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
